OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
390,0921,WINDMERE,3347,2064,0.616671,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5370763.09765625,9461.12424682769
391,0850,TREVOR BROWNE,1484,598,0.402964,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3275164.703125,8146.39526866603
392,0607,PALMBROOK,2616,1495,0.571483,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8138808.81640625,16211.1965481249
393,0596,OSUNA PARK,2886,1647,0.570686,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11892024.8789063,16403.5964630688
394,0901,WESTWOOD,2043,1031,0.50465,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3813351.6875,7945.78972850687
395,0058,BETHANY PARK,729,294,0.403292,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1341417.23046875,4717.74437169158
396,0130,CIELO GRANDE,2083,1283,0.615938,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11719370.8828125,15004.4870483482
397,0020,ANDERSON,1469,877,0.597004,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1859577.39453125,5778.87442871759
398,0389,HUBBELL,1367,1011,0.739575,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1885142.01953125,5855.12779084058
399,0535,MORRISTOWN,635,446,0.702362,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,554956459.765625,105123.088498175
400,0871,VETERANS OASIS,1343,919,0.684288,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5617994.48046875,11647.1897639798
401,0423,KODIAK,1096,927,0.845802,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3360257.33203125,8610.39708221044
402,0278,FALCON,2919,1957,0.670435,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10345500.09375,17641.1193274344
403,0826,TARO,2393,1334,0.557459,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5538618.00390625,9797.88854391696
404,0209,DESERT EDGE,3419,1939,0.567124,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6934723.4921875,12603.6674815138
405,0882,WADDELL,1812,1250,0.689845,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22123352.2929688,19183.0607688257
406,0497,MARYVALE,2212,903,0.408227,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4684790.53125,9591.66428385139
407,0542,MUSKET,1175,651,0.554042,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2735749.49609375,6682.98998916754
408,0305,GAVILAN PEAK,2784,1830,0.657327,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7412776.41796875,20374.4029630718
409,0444,LEGACY,1691,1017,0.601419,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5556071.34765625,12969.0835103965
410,0471,LOWELL,1158,553,0.477547,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4144324.31640625,10717.4895040041
411,0470,LOS OLIVOS,851,553,0.649823,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1156114.75,5926.43694146981
412,0710,ROVEY,1415,1085,0.766784,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1881292.828125,5824.1954608978
413,0894,WESTAR,2804,2015,0.718616,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9901126.51171875,16272.6868827917
414,0245,DWIGHT,740,437,0.59054,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,943081.734375,3861.86491791878
415,0061,BISCUIT FLAT,694,511,0.736311,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,153501171.554688,62731.3453044592
416,0166,CORONA,1370,927,0.676642,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1861986.6328125,6796.79944480364
417,0631,PENA,2589,1061,0.40981,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3757387.41796875,7755.24388708373
418,0603,PALM HARBOR,1147,597,0.520488,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827928.75390625,9240.32570629532
419,0037,ASHLAND RANCH,2908,1537,0.528541,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7600255.52734375,11652.2067322404
420,0059,BETHUNE,1282,484,0.377535,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21109770.2148438,25552.1047714392
421,0206,DESERT BELL,2561,1289,0.503319,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2795900.29296875,7720.7775781291
422,0144,COCOPAH,1464,986,0.673497,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5017840.8046875,10703.5012565195
423,0016,ALSUP,718,398,0.554317,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,67700975.578125,42765.6512290456
424,0357,HASTINGS,2652,1686,0.635746,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4978045.515625,12584.878874419
425,0279,FALCON HILL,1779,1059,0.595278,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4940914.546875,10072.3100597636
426,0115,CAVE BUTTES,1812,1234,0.681015,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22179446.78125,25829.7420577601
427,0685,RHODES,1177,674,0.572642,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1565696.81640625,5897.98583549773
428,0068,BLUE SKY,882,753,0.853741,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2588945.703125,6967.3911296486
429,0489,MARICOPA MOUNTAINS,95,55,0.578947,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,469002521.183594,107020.484598284
430,0025,APACHE PARK,1243,806,0.648431,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1798836.23046875,6560.17710768602
431,0229,DOBSON PARK,1562,1101,0.704865,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4066803.734375,18235.1838044519
432,0462,LONE TREE,2057,1472,0.715605,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,30030200.6992188,29845.7996357444
433,0811,SUNNY HIGH,4117,3293,0.799854,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5947576.7265625,9905.67711845621
434,0443,LAYTON LAKES,739,503,0.680649,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1973325.25390625,8620.83173725813
435,0065,BLACKHAWK,2416,1319,0.545943,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4753129.05859375,8761.32910467387
436,0197,DANYELL,2627,1204,0.458317,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3734131.03125,7727.41929768686
437,0887,WATSON,778,522,0.670951,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11269980.1289063,13584.4281576224
438,0840,TONTO,3309,2131,0.644001,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5076289.05078125,11919.6443100361
439,0691,RIO SALADO,2630,1371,0.521292,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8134374.07421875,12361.3939327435
440,0727,SAN SIMON,1136,852,0.75,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1979382.43359375,6544.0457490731
441,0513,MESQUITE,1824,1109,0.608004,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11458147.9882813,16126.5888435766
442,0634,PEPPERWOOD,2299,1174,0.510656,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2943609.625,7228.27723282091
443,0290,FOUR PEAKS,3374,2527,0.748962,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13931364.7265625,16944.9100284838
444,0236,DREAMLAND VILLA,4154,3112,0.749157,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6422218.82421875,18102.3611847993
445,0781,SPRINGS,1349,921,0.682727,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1866869.828125,5805.5251774593
446,0892,WEST POINT,2158,1272,0.589434,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3852397.16015625,7859.18861185402
447,0204,DEL RIO,2675,1884,0.704299,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4208379.99609375,8690.42055677771
448,0171,CORTINA,3748,2090,0.55763,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8343936.9765625,13275.313110733
449,0019,AMBER,1317,967,0.734244,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1931714.26171875,5940.02776547348
450,0547,NEW RIVER,3522,2310,0.655877,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,346190768.0625,84037.1313476798
