OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
842,0330,GRANITE FALLS,3569,2606,0.730176,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7086097.33203125,15756.8407045717
843,0220,DESERT SKY,969,278,0.286893,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3699283.15234375,7712.84736423744
844,0084,BULLMOOSE,1581,976,0.61733,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3680957.81640625,7676.4009970608
845,0792,STRADA,70,31,0.442857,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,202278.109375,3680.74167581541
846,0540,MOYA,573,149,0.260034,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4134556.16015625,8682.83467315474
847,0135,CLAY MINE,380,259,0.681578,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,49239058.921875,35275.3417768918
848,0401,JASMINE,1152,964,0.836805,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2724474.078125,8858.71309695806
849,0822,SURREY,1468,579,0.394414,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2784926.7109375,7705.16925388452
850,0306,GEMINI,2338,1193,0.510265,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3467162.12109375,11770.7582928928
851,0507,MEADOWBROOK,412,173,0.419902,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,799359.26171875,4654.92899392085
852,0627,PECK,1241,361,0.290894,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3251920.69140625,9043.06169993617
853,0669,QUENTIN,2252,747,0.331705,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3625186.2578125,7635.41230983359
854,0051,BARNES,1603,1054,0.657517,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2722607.20703125,7837.09297212977
855,0653,POLK,165,84,0.50909,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,396385.24609375,2672.33370652062
856,0189,CRYSTAL GARDENS,3726,1643,0.440955,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10154534.8085938,15151.6159655715
857,0824,SWEETWATER,2087,1033,0.494968,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3567490.8203125,9869.21305064116
858,0291,FOX CROSSING,3037,1723,0.567336,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3711232.44921875,8689.29584878478
859,0003,ACUNA,2119,656,0.309579,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4052444.171875,9151.60778785585
860,0873,VILLA DE PAZ,1743,717,0.411359,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3709791.9296875,7733.41394346728
861,0414,KACHINA,2529,1548,0.612099,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3240756.32421875,8850.73300150572
862,0610,PALO BLANCO,2469,1321,0.535034,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3619009.15625,7616.31127240022
863,0601,PALM,520,215,0.413461,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,710731.86328125,3402.07613975228
864,0365,HESS,1253,406,0.324022,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3945484.58203125,10898.0639352556
865,0884,WAHALLA,2770,1585,0.572202,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5023266.9140625,11231.1901885165
866,0393,INDIAN BEND,2110,1093,0.518009,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2986876.32421875,6946.23256904909
867,0273,EVANS,1235,806,0.652631,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1892603.55859375,5824.41214262054
868,0088,CACTUS GLEN,2209,1470,0.665459,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5715540.59765625,10729.6700363791
869,0274,EVERGREEN,1681,841,0.500297,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3264962.45703125,11416.230427665
870,0120,CHALLENGER,1212,379,0.312706,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2222088.94921875,7260.273014224
871,0369,HIGHLAND,2880,1406,0.488194,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7310561.171875,11438.8884713761
872,0609,PALMER,1609,724,0.449968,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2714212.59375,7523.61269409641
873,0379,HOLLY,711,273,0.383966,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1037047.890625,5820.06545553701
874,0699,ROBBINS BUTTE,121,59,0.487603,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,872292127.984375,147009.821834333
875,0883,WAGGONER,3035,2092,0.689291,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7491300.75390625,11630.3677435488
876,0237,DREAMY DRAW,1866,1034,0.554126,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4706280.81640625,10255.4902053412
877,0426,LA REATA,1584,786,0.496212,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1890155.26953125,7512.25609854357
878,0203,DEL JOYA,2833,2132,0.752559,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7297769.06640625,13698.0358540466
879,0308,GEORGIA,640,332,0.51875,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,726267.16015625,4651.25469604275
880,0674,RANCHO PALOMA,2502,1651,0.659872,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14115955.2773438,18264.3530649874
881,0129,CIELO,2738,1927,0.703798,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4923522.08203125,11568.7950045017
882,0121,CHANDLER HEIGHTS,3686,2560,0.694519,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7150229.14453125,11437.5661581641
883,0232,DOUBLETREE,2337,1594,0.682071,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12524269.5429688,19192.7585291844
884,0190,CULLUMBER,1204,680,0.564784,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1774945.04296875,5610.13192083701
885,0594,OREGON,2410,1333,0.553112,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2815269.30859375,7747.73795507493
886,0413,JUSTINE,2342,1589,0.678479,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3437132.6015625,11029.9236971189
887,0156,CONQUISTADOR,1185,928,0.783122,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3891659.21875,8609.42835752797
888,0819,SUPAI,2549,1238,0.48568,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3260172.06640625,8682.10934412584
889,0641,PILLAR,2141,1117,0.521718,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14794369.046875,17535.4896716514
890,0484,MANDALAY,1564,736,0.470588,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2853576.93359375,7830.88272476961
891,0762,SIMIS,2839,1885,0.663966,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3846678.71484375,7838.7748017804
892,0841,TOPEKA,1468,902,0.614441,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1554371.01171875,6462.07634246547
893,0294,FREEDOM,1225,666,0.543673,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2449306.97265625,7992.22448313524
894,0214,DESERT MEADOWS,1849,728,0.393726,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7457994.078125,14656.643558886
895,0022,ANGELA,3267,1883,0.576369,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5457017.90234375,11662.2581847091
896,0268,ESCONDIDO,2685,1312,0.48864,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5444223.47265625,9498.163980272
897,0896,WESTERN STAR,2498,1410,0.564451,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3209613.26953125,7606.74431187489
898,0041,AUGUSTA,913,401,0.439211,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1321032.02734375,4759.09452131088
899,0309,GERMANN,2337,1319,0.564398,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3703163.85546875,7697.89198166568
900,0219,DESERT SAGE,5093,2826,0.554879,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,100543800.925781,46051.3409526856
901,0831,THOMAS,636,389,0.611635,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,923296.0234375,4822.45237663384
902,0326,GOLDFIELD RANCH,208,144,0.692307,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1029213090.83984,242129.647038598
